/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_33_848.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_33_848.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_33_848.jpg,-0.15,1,0,30.18427
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_33_950.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_33_950.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_33_950.jpg,0,1,0,30.19023
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_34_057.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_34_057.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_34_057.jpg,-0.15,1,0,30.18477
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_34_159.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_34_159.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_34_159.jpg,0,1,0,30.18931
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_34_256.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_34_256.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_34_256.jpg,0,1,0,30.19018
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_34_343.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_34_343.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_34_343.jpg,-0.1,1,0,30.18838
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_34_435.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_34_435.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_34_435.jpg,0,1,0,30.19029
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_34_533.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_34_533.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_34_533.jpg,0,1,0,30.19039
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_34_646.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_34_646.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_34_646.jpg,0,1,0,30.19028
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_34_756.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_34_756.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_34_756.jpg,0,1,0,30.19033
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_34_864.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_34_864.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_34_864.jpg,-0.3,1,0,30.16928
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_34_975.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_34_975.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_34_975.jpg,0,1,0,30.1898
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_35_089.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_35_089.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_35_089.jpg,0,1,0,30.19026
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_35_203.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_35_203.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_35_203.jpg,-0.3,1,0,30.17036
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_35_314.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_35_314.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_35_314.jpg,0,1,0,30.1898
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_35_431.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_35_431.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_35_431.jpg,0,1,0,30.19027
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_35_541.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_35_541.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_35_541.jpg,0,1,0,30.19029
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_35_661.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_35_661.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_35_661.jpg,0.15,1,0,30.18404
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_35_730.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_35_730.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_35_730.jpg,0,1,0,30.18991
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_35_847.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_35_847.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_35_847.jpg,0,1,0,30.19029
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_35_955.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_35_955.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_35_955.jpg,0,1,0,30.19032
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_36_067.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_36_067.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_36_067.jpg,0,1,0,30.19028
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_36_174.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_36_174.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_36_174.jpg,0,1,0,30.19032
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_36_288.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_36_288.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_36_288.jpg,0.15,1,0,30.18427
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_36_406.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_36_406.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_36_406.jpg,0,1,0,30.19027
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_36_526.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_36_526.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_36_526.jpg,0,1,0,30.19029
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_36_629.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_36_629.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_36_629.jpg,0,1,0,30.19031
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_36_742.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_36_742.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_36_742.jpg,0,1,0,30.19029
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_36_854.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_36_854.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_36_854.jpg,0,1,0,30.1903
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_36_970.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_36_970.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_36_970.jpg,0,1,0,30.19031
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_37_100.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_37_100.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_37_100.jpg,0,1,0,30.19028
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_37_206.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_37_206.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_37_206.jpg,0,1,0,30.19029
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_37_315.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_37_315.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_37_315.jpg,0,1,0,30.19048
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_37_428.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_37_428.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_37_428.jpg,-0.15,1,0,30.18425
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_37_550.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_37_550.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_37_550.jpg,0,1,0,30.19025
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_37_647.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_37_647.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_37_647.jpg,0,1,0,30.19029
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_37_760.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_37_760.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_37_760.jpg,0,1,0,30.19029
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_37_856.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_37_856.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_37_856.jpg,0,1,0,30.1903
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_37_950.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_37_950.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_37_950.jpg,0,1,0,30.19029
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_38_050.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_38_050.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_38_050.jpg,0,1,0,30.1903
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_38_146.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_38_146.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_38_146.jpg,-0.1,1,0,30.18768
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_38_255.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_38_255.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_38_255.jpg,0,1,0,30.18967
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_38_352.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_38_352.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_38_352.jpg,0,1,0,30.19025
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_38_460.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_38_460.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_38_460.jpg,0,1,0,30.1903
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_38_525.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_38_525.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_38_525.jpg,0,1,0,30.1903
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_38_629.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_38_629.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_38_629.jpg,0,1,0,30.1903
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_38_734.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_38_734.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_38_734.jpg,-0.1,1,0,30.18775
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_38_842.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_38_842.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_38_842.jpg,0,1,0,30.19029
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_38_951.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_38_951.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_38_951.jpg,0,1,0,30.19028
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_39_062.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_39_062.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_39_062.jpg,0,1,0,30.19031
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_39_156.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_39_156.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_39_156.jpg,0,1,0,30.19027
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_39_256.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_39_256.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_39_256.jpg,-0.25,1,0,30.17481
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_39_361.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_39_361.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_39_361.jpg,0,1,0,30.19016
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_39_468.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_39_468.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_39_468.jpg,0,1,0,30.19028
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_39_573.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_39_573.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_39_573.jpg,0,1,0,30.1903
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_39_669.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_39_669.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_39_669.jpg,0,1,0,30.19029
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_39_775.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_39_775.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_39_775.jpg,-0.1,1,0,30.18774
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_39_879.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_39_879.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_39_879.jpg,0,1,0,30.19029
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_39_981.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_39_981.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_39_981.jpg,0,1,0,30.19027
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_40_090.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_40_090.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_40_090.jpg,0,1,0,30.1903
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_40_197.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_40_197.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_40_197.jpg,0,1,0,30.19031
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_40_308.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_40_308.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_40_308.jpg,-0.15,1,0,30.18416
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_40_429.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_40_429.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_40_429.jpg,0,1,0,30.19027
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_40_556.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_40_556.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_40_556.jpg,0,1,0,30.19029
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_40_669.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_40_669.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_40_669.jpg,0,1,0,30.19029
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_40_790.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_40_790.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_40_790.jpg,0,1,0,30.19031
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_40_906.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_40_906.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_40_906.jpg,0,1,0,30.19027
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_40_973.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_40_973.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_40_973.jpg,0,1,0,30.19031
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_41_095.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_41_095.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_41_095.jpg,0,1,0,30.19027
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_41_215.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_41_215.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_41_215.jpg,-0.15,1,0,30.18423
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_41_328.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_41_328.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_41_328.jpg,0,1,0,30.19029
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_41_397.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_41_397.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_41_397.jpg,0,1,0,30.19026
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_41_512.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_41_512.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_41_512.jpg,-0.15,1,0,30.18442
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_41_619.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_41_619.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_41_619.jpg,0,1,0,30.18884
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_41_738.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_41_738.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_41_738.jpg,0,1,0,30.19025
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_41_850.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_41_850.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_41_850.jpg,-0.15,1,0,30.18523
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_41_983.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_41_983.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_41_983.jpg,0,1,0,30.18985
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_42_086.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_42_086.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_42_086.jpg,0,1,0,30.19018
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_42_206.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_42_206.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_42_206.jpg,0,1,0,30.19032
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_42_325.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_42_325.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_42_325.jpg,0,1,0,30.18997
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_42_440.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_42_440.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_42_440.jpg,0,1,0,30.19028
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_42_506.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_42_506.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_42_506.jpg,0,1,0,30.19028
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_42_612.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_42_612.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_42_612.jpg,0,1,0,30.19029
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_42_732.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_42_732.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_42_732.jpg,0,0,0,29.83314
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_42_797.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_42_797.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_42_797.jpg,0,0,0,29.63704
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_42_909.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_42_909.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_42_909.jpg,0,0,0,29.28178
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_43_033.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_43_033.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_43_033.jpg,0,0,0,28.92931
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_43_130.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_43_130.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_43_130.jpg,0,0,0,28.63882
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_43_246.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_43_246.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_43_246.jpg,0,0,0,28.29407
/home/xmagneto/Documents/Self Driving Car/data/IMG/center_2022_10_02_21_14_43_351.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/left_2022_10_02_21_14_43_351.jpg,/home/xmagneto/Documents/Self Driving Car/data/IMG/right_2022_10_02_21_14_43_351.jpg,0,0,0,28.00996
